year,month,gid_4,est,se
2024,08,ALA.1.1_2,0.713091922005571,0.9997119585160604
2024,08,ALA.1.2_2,0.7729805013927578,0.9939315871829366
2024,08,ALA.2.1_2,0.6685236768802229,0.9991996797437429
2024,08,ALA.2.2_2,0.6880222841225627,0.9999279974078054
2024,08,ALA.2.3_2,0.6727019498607243,0.99942183286139
2024,08,ALA.2.4_2,0.692200557103064,0.9999819998379912
2024,08,ALA.2.5_2,0.7743732590529249,0.9937082066683334
2024,08,ALA.2.6_2,0.7715877437325906,0.994150893979378
2024,08,ALA.2.7_2,0.6629526462395543,0.9988473356824782
2024,08,ALA.2.8_2,0.7325905292479109,0.9986470848102421
2024,08,ALA.3.1_2,0.701949860724234,0.9999679994879827
2024,08,ALB.1.1.1_1,0.435933147632312,0.9274287034591997
2024,08,ALB.1.1.10_1,0.45125348189415043,0.9359999999999922
2024,08,ALB.1.1.11_1,0.4011142061281337,0.9056621886774325
2024,08,ALB.1.1.12_1,0.4025069637883008,0.9065958305661833
2024,08,ALB.1.1.2_1,0.46378830083565464,0.9425730740902698
2024,08,ALB.1.1.3_1,0.44289693593314766,0.9313989478198909
2024,08,ALB.1.1.4_1,0.403899721448468,0.9075241043630782
2024,08,ALB.1.1.5_1,0.42479108635097496,0.9208148565265474
2024,08,ALB.1.1.6_1,0.44568245125348194,0.9329523031752448
2024,08,ALB.1.1.7_1,0.44150417827298055,0.930614850515511
2024,08,ALB.1.1.8_1,0.4554317548746519,0.9382345122622645
2024,08,ALB.1.1.9_1,0.4526462395543176,0.9367496997597626
2024,08,ALB.1.2.1_1,0.4373259052924791,0.9282327294380358
2024,08,ALB.1.2.2_1,0.44568245125348194,0.9329523031752444
2024,08,ALB.1.2.3_1,0.46100278551532037,0.941146109804432
2024,08,ALB.1.3.1_1,0.38440111420612816,0.8940335564172123
2024,08,ALB.1.3.10_1,0.3565459610027855,0.8728436286070974
2024,08,ALB.1.3.2_1,0.3551532033426184,0.8717224328879001
2024,08,ALB.1.3.3_1,0.3760445682451254,0.8879189152169309
2024,08,ALB.1.3.4_1,0.33008356545961004,0.8504845677612273
2024,08,ALB.1.3.5_1,0.3593314763231198,0.8750679973579196
2024,08,ALB.1.3.6_1,0.3913649025069638,0.8989749718429325
2024,08,ALB.1.3.7_1,0.3426183844011142,0.8613570688164175
2024,08,ALB.1.3.8_1,0.37883008356545966,0.8899797750510946
2024,08,ALB.1.3.9_1,0.3983286908077994,0.9037787339830413
2024,08,ALB.10.1.1_1,0.3899721448467967,0.8979977728257376
2024,08,ALB.10.1.2_1,0.5,0.9594144047282213
2024,08,ALB.10.1.3_1,0.4275766016713092,0.9224987804869919
2024,08,ALB.10.1.4_1,0.46378830083565464,0.9425730740902696
2024,08,ALB.10.1.5_1,0.47771587743732596,0.9494229826584112
2024,08,ALB.10.1.6_1,0.46378830083565464,0.94257307409027
2024,08,ALB.10.1.7_1,0.39415041782729804,0.9009128703709322
2024,08,ALB.10.2.1_1,0.3105849582172702,0.8325166664998389
2024,08,ALB.10.2.10_1,0.31197771587743733,0.8338441101308992
2024,08,ALB.10.2.2_1,0.34401114206128136,0.8625334776111658
2024,08,ALB.10.2.3_1,0.36490250696378834,0.8794452797076201
2024,08,ALB.10.2.4_1,0.3342618384401114,0.8541662601625049
2024,08,ALB.10.2.5_1,0.3537604456824513,0.8705951987002862
2024,08,ALB.10.2.6_1,0.35236768802228413,0.8694619025581253
2024,08,ALB.10.2.7_1,0.3105849582172702,0.8325166664998404
2024,08,ALB.10.2.8_1,0.37047353760445684,0.8837284650841561
2024,08,ALB.10.2.9_1,0.3690807799442897,0.8826664149042875
2024,08,ALB.10.3.1_1,0.5598885793871867,0.9806038955664077
2024,08,ALB.10.3.10_1,0.37883008356545966,0.8899797750510949
2024,08,ALB.10.3.11_1,0.5487465181058496,0.9772696659571499
2024,08,ALB.10.3.12_1,0.3774373259052925,0.8889521921903377
2024,08,ALB.10.3.13_1,0.37047353760445684,0.8837284650841548
2024,08,ALB.10.3.14_1,0.3537604456824513,0.8705951987002863
2024,08,ALB.10.3.15_1,0.40807799442896936,0.9102768809543601
2024,08,ALB.10.3.16_1,0.5933147632311978,0.9889873608899178
2024,08,ALB.10.3.17_1,0.4275766016713092,0.9224987804869919
2024,08,ALB.10.3.2_1,0.5988857938718664,0.9901515035589294
2024,08,ALB.10.3.3_1,0.5097493036211699,0.9634189120003915
2024,08,ALB.10.3.4_1,0.5362116991643454,0.9731906288081413
2024,08,ALB.10.3.5_1,0.5334261838440112,0.9722365967191323
