year,month,gid_1,se,est
2024,09,ALA.1_2,0.015119787518942803,0.6001897295179925
2024,09,ALA.2_2,0.033268484094984244,0.6587288989203547
2024,09,ALA.3_2,0.009747671427185372,0.5591235376723648
2024,09,ALB.10_1,0.06916956101807514,0.7919649103808303
2024,09,ALB.11_1,0.03986553066820765,0.9996602086828903
2024,09,ALB.12_1,0.05588130097370464,0.8944247719661463
2024,09,ALB.1_1,0.059447608478676604,0.7751730938101307
2024,09,ALB.2_1,0.07385730239207554,0.6327204053790326
2024,09,ALB.3_1,0.043958318216150705,0.8915883397902687
2024,09,ALB.4_1,0.08441475004732509,0.7775814175082972
2024,09,ALB.5_1,0.07155024729408638,0.9259239103095518
2024,09,ALB.6_1,0.06870613212607933,0.7406282201845655
2024,09,ALB.7_1,0.07687476944925149,0.6631857137513568
2024,09,ALB.8_1,0.06342775619339569,0.5992976923578377
2024,09,ALB.9_1,0.05478976234949888,0.8147656445929815
2024,09,AND.2_1,0.00977774802680273,0.5490348314406113
2024,09,AND.3_1,0.00981498648732721,0.5328929014698053
2024,09,AND.4_1,0.0093934875716522,0.6287356106714651
2024,09,AND.5_1,0.009838927489529546,0.5167509714989996
2024,09,AND.6_1,0.00757162724373881,0.7820839453941208
2024,09,AND.7_1,0.009552002186438285,0.3876155317325527
2024,09,ARM.1_1,0.009137966435112898,0.6610194706130769
2024,09,ARM.2_1,0.009849876987197862,0.49960017090501824
2024,09,ARM.3_1,0.009688556630105158,0.5752654676431707
2024,09,ARM.8_1,0.009834184109232393,0.47034292283293255
2024,09,AUT.1_1,0.22946742687930222,0.6570257970427837
2024,09,AUT.2_1,0.3434634102100757,0.5679140431437396
2024,09,AUT.3_1,0.49573113580873895,0.9983028978495264
2024,09,AUT.4_1,0.27360878739361666,0.9998761278039492
2024,09,AUT.5_1,0.2401261153952892,0.5143672150379776
2024,09,AUT.6_1,0.2342723100828055,0.9999999941769234
2024,09,AUT.7_1,0.22661337260193523,0.8401694669367353
2024,09,AUT.8_1,0.12714807879170617,0.5461783917861254
2024,09,AUT.9_1,0.054318614796555045,0.9999999995755282
2024,09,AZE.7_1,0.012328590796178426,0.8590548394093238
2024,09,BEL.1_1,0.04019621004615163,0.987536736337107
2024,09,BEL.2_1,0.17268608121059326,0.9871771965857773
2024,09,BEL.3_1,0.2023806287499469,0.7390157225181194
2024,09,BGR.10_1,0.03958501896974114,0.6102153804616471
2024,09,BGR.11_1,0.03943830220222069,0.5908073461683562
